1 (562, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
8 (564, 774000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
1 (565, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
1 (565, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
1 (565, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
1 (565, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
1 (565, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
1 (565, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 0 {name='relativeLinearAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 1 {name='relativeLinearAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 2 {name='relativeLinearAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 3 {name='relativeAngularAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 4 {name='relativeAngularAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 5 {name='relativeAngularAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 6 {name='relativeLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 7 {name='relativeLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 8 {name='relativeLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 9 {name='relativeAngularVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
2 (565, 773000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
3 (565, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
3 (565, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
3 (565, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
3 (565, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
3 (565, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
3 (565, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 0 {name='relativeLinearAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 1 {name='relativeLinearAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 2 {name='relativeLinearAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 3 {name='relativeAngularAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 4 {name='relativeAngularAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 5 {name='relativeAngularAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 6 {name='relativeLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 7 {name='relativeLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 8 {name='relativeLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 9 {name='relativeAngularVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
4 (565, 773000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
5 (565, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
5 (565, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
5 (565, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
5 (565, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
5 (565, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
5 (565, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
6 (565, 773000000) 0 {name='current_voltage', type=FLOAT64, size=8, count=1, flags=0x0}
7 (565, 774000000) 0 {name='SysTimestamp_ns', type=UINT64, size=8, count=1, flags=0x0}
7 (565, 774000000) 1 {name='SdyTimestamp_ns', type=UINT64, size=8, count=1, flags=0x0}
7 (565, 774000000) 2 {name='SimTimestamp_ns', type=UINT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 0 {name='relativeLinearAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 1 {name='relativeLinearAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 2 {name='relativeLinearAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 3 {name='relativeAngularAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 4 {name='relativeAngularAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 5 {name='relativeAngularAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 6 {name='relativeLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 7 {name='relativeLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 8 {name='relativeLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 9 {name='relativeAngularVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
8 (565, 774000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
1 (566, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
1 (566, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
1 (566, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
1 (566, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
1 (566, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
1 (566, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 0 {name='relativeLinearAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 1 {name='relativeLinearAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 2 {name='relativeLinearAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 3 {name='relativeAngularAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 4 {name='relativeAngularAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 5 {name='relativeAngularAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 6 {name='relativeLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 7 {name='relativeLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 8 {name='relativeLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 9 {name='relativeAngularVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
2 (566, 773000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
3 (566, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
3 (566, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
3 (566, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
3 (566, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
3 (566, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
3 (566, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 0 {name='relativeLinearAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 1 {name='relativeLinearAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 2 {name='relativeLinearAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 3 {name='relativeAngularAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 4 {name='relativeAngularAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 5 {name='relativeAngularAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 6 {name='relativeLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 7 {name='relativeLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 8 {name='relativeLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 9 {name='relativeAngularVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
4 (566, 773000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
5 (566, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
5 (566, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
5 (566, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
5 (566, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
5 (566, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
5 (566, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
6 (566, 773000000) 0 {name='current_voltage', type=FLOAT64, size=8, count=1, flags=0x0}
7 (566, 774000000) 0 {name='SysTimestamp_ns', type=UINT64, size=8, count=1, flags=0x0}
7 (566, 774000000) 1 {name='SdyTimestamp_ns', type=UINT64, size=8, count=1, flags=0x0}
7 (566, 774000000) 2 {name='SimTimestamp_ns', type=UINT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 0 {name='relativeLinearAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 1 {name='relativeLinearAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 2 {name='relativeLinearAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 3 {name='relativeAngularAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 4 {name='relativeAngularAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 5 {name='relativeAngularAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 6 {name='relativeLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 7 {name='relativeLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 8 {name='relativeLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 9 {name='relativeAngularVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
8 (566, 774000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
1 (567, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
1 (567, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
1 (567, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
1 (567, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
1 (567, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
1 (567, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 0 {name='relativeLinearAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 1 {name='relativeLinearAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 2 {name='relativeLinearAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 3 {name='relativeAngularAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 4 {name='relativeAngularAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 5 {name='relativeAngularAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 6 {name='relativeLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 7 {name='relativeLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 8 {name='relativeLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 9 {name='relativeAngularVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
2 (567, 773000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
3 (567, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
3 (567, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
3 (567, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
3 (567, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
3 (567, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
3 (567, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 0 {name='relativeLinearAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 1 {name='relativeLinearAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 2 {name='relativeLinearAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 3 {name='relativeAngularAcceleration.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 4 {name='relativeAngularAcceleration.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 5 {name='relativeAngularAcceleration.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 6 {name='relativeLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 7 {name='relativeLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 8 {name='relativeLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 9 {name='relativeAngularVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 10 {name='relativeAngularVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 11 {name='relativeAngularVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 12 {name='worldLinearVelocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 13 {name='worldLinearVelocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 14 {name='worldLinearVelocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 15 {name='worldPosition.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 16 {name='worldPosition.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 17 {name='worldPosition.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 18 {name='worldAttitude.x', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 19 {name='worldAttitude.y', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 20 {name='worldAttitude.z', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 21 {name='worldPressure', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 22 {name='worldTemperature', type=FLOAT64, size=8, count=1, flags=0x0}
4 (567, 773000000) 23 {name='lastCollisionTime', type=FLOAT64, size=8, count=1, flags=0x0}
5 (567, 773000000) 0 {name='GPS_spherical.x', type=FLOAT64, size=8, count=1, flags=0x0}
5 (567, 773000000) 1 {name='GPS_spherical.y', type=FLOAT64, size=8, count=1, flags=0x0}
5 (567, 773000000) 2 {name='GPS_spherical.z', type=FLOAT64, size=8, count=1, flags=0x0}
5 (567, 773000000) 3 {name='GPS_velocity.x', type=FLOAT64, size=8, count=1, flags=0x0}
5 (567, 773000000) 4 {name='GPS_velocity.y', type=FLOAT64, size=8, count=1, flags=0x0}
5 (567, 773000000) 5 {name='GPS_velocity.z', type=FLOAT64, size=8, count=1, flags=0x0}
6 (567, 773000000) 0 {name='current_voltage', type=FLOAT64, size=8, count=1, flags=0x0}
